card_id,name,variant,set,set_symbol_url,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
ru1-1,Venusaur,holofoil,Pokémon Rumble,https://images.pokemontcg.io/ru1/symbol.png,1,,Pokemon Rumble,Stage 2,3,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-1,https://images.pokemontcg.io/ru1/1_hires.png,2026/08/20,2026/07/01,279.92,130.0,254.76,279.89,,,,,,138.0183,68.4695,142.4862,0.0,52.2225,142.2773,95.9269,26.5058,12.8699,6.2551,1.1605,2026-08-20
ecard2-H1,Ampharos,,Aquapolis,https://images.pokemontcg.io/ecard2/symbol.png,H1,Rare Holo,Shin-ichi Yoshida,Stage 2,181,Pokémon,2003/01/15,cardmarket,https://prices.pokemontcg.io/cardmarket/ecard2-H1,https://images.pokemontcg.io/ecard2/H1_hires.png,,2026/07/01,,,,,,,,,,208.8204,11.605,179.6802,0.0,1043.2896,214.6229,110.9206,46.4084,21.0399,21.0051,1.1605,2026-08-20
base4-1,Alakazam,holofoil,Base Set 2,https://images.pokemontcg.io/base4/symbol.png,1,Rare Holo,Ken Sugimori,Stage 2,65,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-1,https://images.pokemontcg.io/base4/1_hires.png,2026/08/20,2026/07/01,54.56,31.94,45.5,199.98,,,,,,48.2768,15.0749,40.5711,0.0,45.2595,38.2849,41.4763,23.152,26.471,24.7187,1.1605,2026-08-20
hgss1-1,Arcanine,holofoil,HeartGold & SoulSilver,https://images.pokemontcg.io/hgss1/symbol.png,1,Rare Holo,Naoki Saito,Stage 1,59,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-1,https://images.pokemontcg.io/hgss1/1_hires.png,2026/08/20,2026/07/01,75.84,34.99,77.09,552.0,,34.56,,,,11.4077,1.764,13.2877,17.8949,9.8991,12.9512,12.8467,34.8034,17.8949,14.2625,1.1605,2026-08-20
ex11-1,Beedrill δ,holofoil,Delta Species,https://images.pokemontcg.io/ex11/symbol.png,1,Rare Holo,Masakazu Fukuda,Stage 2,15,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-1,https://images.pokemontcg.io/ex11/1_hires.png,2026/08/20,2026/07/01,46.74,49.45,79.97,96.95,,80.97,,,,19.4036,3.4815,19.2991,21.3648,29.0125,19.949,16.1774,1.7408,21.9567,18.1386,1.1605,2026-08-20
ex7-1,Azumarill,normal,Team Rocket Returns,https://images.pokemontcg.io/ex7/symbol.png,1,Rare Holo,Sumiyoshi Kizuki,Stage 1,184,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-1,https://images.pokemontcg.io/ex7/1_hires.png,2026/08/20,2026/07/01,6.93,29.99,75.0,115.0,49.26,85.65,,,,200.0006,3.4815,205.3969,25.1016,16.7692,244.7146,76.7903,11.605,36.7878,30.5792,1.1605,2026-08-20
gym1-1,Blaine's Moltres,1stEditionHolofoil,Gym Heroes,https://images.pokemontcg.io/gym1/symbol.png,1,Rare Holo,Ken Sugimori,Basic,146,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-1,https://images.pokemontcg.io/gym1/1_hires.png,2026/08/20,2026/07/01,189.98,350.0,999.99,1539.99,,,,,"{""unlimitedHolofoil"": {""low"": 86.71, ""mid"": 147.78, ""high"": 879.32, ""market"": 135.68, ""directLow"": 109.99}}",113.3112,20.773,112.1159,0.0,92.8284,104.8396,111.1875,34.8034,53.7428,45.5496,1.1605,2026-08-20
base3-1,Aerodactyl,1stEditionHolofoil,Fossil,https://images.pokemontcg.io/base3/symbol.png,1,Rare Holo,Kagemaru Himeno,Stage 1,142,Pokémon,1999/10/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base3-1,https://images.pokemontcg.io/base3/1_hires.png,2026/08/20,2026/07/01,92.7,74.0,119.99,1248.68,,,,,"{""unlimitedHolofoil"": {""low"": 24.36, ""mid"": 30.82, ""high"": 405.84, ""market"": 42.06, ""directLow"": null}}",36.6834,5.8025,51.1897,0.0,11.5934,31.0434,27.1789,23.0939,18.1038,21.7362,1.1605,2026-08-20
sm9-1,Celebi & Venusaur-GX,holofoil,Team Up,https://images.pokemontcg.io/sm9/symbol.png,1,Rare Holo GX,Mitsuhiro Arita,Basic|TAG TEAM|GX,3|251,Pokémon,2019/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm9-1,https://images.pokemontcg.io/sm9/1_hires.png,2026/08/20,2026/07/01,52.1,44.5,59.99,468.9,,,,,,46.0254,9.1563,50.8763,0.0,52.2225,52.5126,43.8321,7.4968,7.4156,8.5413,1.1605,2026-08-20
xy2-1,Caterpie,normal,Flashfire,https://images.pokemontcg.io/xy2/symbol.png,1,Common,Sumiyoshi Kizuki,Basic,10,Pokémon,2014/05/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy2-1,https://images.pokemontcg.io/xy2/1_hires.png,2026/08/20,2026/07/01,0.24,0.05,0.24,19.99,,0.69,,,,0.1509,0.0232,0.1044,0.5803,0.0928,0.1625,0.1741,0.6267,0.5338,1.1489,1.1605,2026-08-20
pop6-1,Bastiodon,normal,POP Series 6,https://images.pokemontcg.io/pop6/symbol.png,1,Rare,Kazuyuki Kano,Stage 2,411,Pokémon,2007/09/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop6-1,https://images.pokemontcg.io/pop6/1_hires.png,2026/08/20,2026/07/01,6.45,2.48,7.6,58.36,,,,,,2.1237,1.1373,2.0425,0.0,3.4699,2.2282,1.6943,0.0,0.0,0.0,1.1605,2026-08-20
ecard2-H2,Arcanine,,Aquapolis,https://images.pokemontcg.io/ecard2/symbol.png,H2,Rare Holo,Kyoko Umemoto,Stage 1,59,Pokémon,2003/01/15,cardmarket,https://prices.pokemontcg.io/cardmarket/ecard2-H2,https://images.pokemontcg.io/ecard2/H2_hires.png,,2026/07/01,,,,,,,,,,152.8727,33.6545,266.9034,0.0,696.3,241.1751,237.6704,11.605,65.6031,42.9733,1.1605,2026-08-20
hgss4-2,Altaria,holofoil,HS—Triumphant,https://images.pokemontcg.io/hgss4/symbol.png,2,Rare Holo,Ryo Ueda,Stage 1,334,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-2,https://images.pokemontcg.io/hgss4/2_hires.png,2026/08/20,2026/07/01,11.47,7.27,20.76,137.3,,11.72,,,,3.9573,1.0328,4.3983,4.4215,2.321,4.3983,4.7813,10.2124,4.4215,4.1198,1.1605,2026-08-20
pl1-2,Blastoise,holofoil,Platinum,https://images.pokemontcg.io/pl1/symbol.png,2,Rare Holo,Kagemaru Himeno,Stage 2,9,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-2,https://images.pokemontcg.io/pl1/2_hires.png,2026/08/20,2026/07/01,54.77,54.99,155.0,550.0,,35.0,,,,14.2045,2.1469,8.8662,12.5798,5.8025,7.903,11.605,4.642,12.2897,10.8971,1.1605,2026-08-20
ex3-2,Altaria,holofoil,Dragon,https://images.pokemontcg.io/ex3/symbol.png,2,Rare Holo,Atsuko Nishida,Stage 1,334,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-2,https://images.pokemontcg.io/ex3/2_hires.png,2026/08/20,2026/07/01,61.05,49.99,98.99,584.0,,28.06,,,,22.2352,2.9013,19.9954,19.7285,20.8774,21.9102,22.4557,29.0125,13.2993,12.1969,1.1605,2026-08-20
dp3-2,Blastoise,holofoil,Secret Wonders,https://images.pokemontcg.io/dp3/symbol.png,2,Rare Holo,Daisuke Ito,Stage 2,9,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-2,https://images.pokemontcg.io/dp3/2_hires.png,2026/08/20,2026/07/01,96.67,60.7,92.29,789.78,,100.19,,,,14.6571,1.1605,11.1872,9.667,11.547,12.0576,15.0865,10.4445,9.9455,8.7154,1.1605,2026-08-20
base3-2,Articuno,1stEditionHolofoil,Fossil,https://images.pokemontcg.io/base3/symbol.png,2,Rare Holo,Mitsuhiro Arita,Basic,144,Pokémon,1999/10/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base3-2,https://images.pokemontcg.io/base3/2_hires.png,2026/08/20,2026/07/01,202.49,149.98,205.0,1949.9,,,,,"{""unlimitedHolofoil"": {""low"": 35.0, ""mid"": 42.5, ""high"": 307.19, ""market"": 79.68, ""directLow"": 67.18}}",69.3051,9.284,77.8115,0.0,48.1608,95.2538,71.4868,23.21,33.0162,29.8016,1.1605,2026-08-20
pl3-2,Blaziken FB,holofoil,Supreme Victors,https://images.pokemontcg.io/pl3/symbol.png,2,Rare Holo,Motofumi Fujiwara,Basic|SP,257,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-2,https://images.pokemontcg.io/pl3/2_hires.png,2026/08/20,2026/07/01,37.76,29.79,38.0,299.84,,36.0,,,,10.8971,1.1605,11.0131,8.4136,4.642,10.1544,9.5625,15.0865,8.5645,14.4018,1.1605,2026-08-20
ex11-2,Crobat δ,holofoil,Delta Species,https://images.pokemontcg.io/ex11/symbol.png,2,Rare Holo,Ryo Ueda,Stage 2,169,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-2,https://images.pokemontcg.io/ex11/2_hires.png,2026/08/20,2026/07/01,26.04,19.99,33.06,299.99,,76.62,,,,5.0946,0.9864,6.0346,11.9532,20.8774,5.6981,6.3828,162.47,31.1826,15.9453,1.1605,2026-08-20
pop6-2,Lucario,normal,POP Series 6,https://images.pokemontcg.io/pop6/symbol.png,2,Rare,Kouki Saitou,Stage 1,448,Pokémon,2007/09/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop6-2,https://images.pokemontcg.io/pop6/2_hires.png,2026/08/20,2026/07/01,35.89,23.0,33.25,444.8,,,,,,10.7694,6.3828,11.5238,0.0,13.6823,11.0015,9.6322,0.0,0.0,0.0,1.1605,2026-08-20
xy2-2,Metapod,normal,Flashfire,https://images.pokemontcg.io/xy2/symbol.png,2,Uncommon,kawayoo,Stage 1,11,Pokémon,2014/05/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy2-2,https://images.pokemontcg.io/xy2/2_hires.png,2026/08/20,2026/07/01,0.29,0.05,0.29,19.98,,1.29,,,,0.2321,0.0232,0.1973,1.822,0.0928,0.1741,0.2553,2.321,1.6479,1.0096,1.1605,2026-08-20
base4-2,Blastoise,holofoil,Base Set 2,https://images.pokemontcg.io/base4/symbol.png,2,Rare Holo,Ken Sugimori,Stage 2,9,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-2,https://images.pokemontcg.io/base4/2_hires.png,2026/08/20,2026/07/01,150.18,91.51,113.88,1279.74,,,,,,92.3642,34.815,118.1041,0.0,203.0759,96.5768,107.6132,23.21,153.4413,108.9826,1.1605,2026-08-20
gym1-2,Brock's Rhydon,1stEditionHolofoil,Gym Heroes,https://images.pokemontcg.io/gym1/symbol.png,2,Rare Holo,Ken Sugimori,Stage 1,112,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-2,https://images.pokemontcg.io/gym1/2_hires.png,2026/08/20,2026/07/01,123.59,92.42,149.97,1308.99,,,,,"{""unlimitedHolofoil"": {""low"": 19.0, ""mid"": 39.99, ""high"": 800.0, ""market"": 40.23, ""directLow"": 28.39}}",28.4787,3.4699,37.0083,0.0,87.0375,39.457,35.5113,6.2551,13.6011,12.8003,1.1605,2026-08-20
hgss1-2,Azumarill,holofoil,HeartGold & SoulSilver,https://images.pokemontcg.io/hgss1/symbol.png,2,Rare Holo,Kouki Saitou,Stage 1,184,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-2,https://images.pokemontcg.io/hgss1/2_hires.png,2026/08/20,2026/07/01,9.48,6.0,10.96,102.9,,9.5,,,,4.2242,0.4642,4.2242,7.5665,3.3655,4.8625,4.0966,3.4235,7.2067,5.141,1.1605,2026-08-20
det1-2,Ludicolo,holofoil,Detective Pikachu,https://images.pokemontcg.io/det1/symbol.png,2,Rare,Framestore,Stage 2,272,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-2,https://images.pokemontcg.io/det1/2_hires.png,2026/08/20,2026/07/01,1.07,0.48,1.0,17.98,,,,,,2.0889,0.2205,1.9612,2.5183,2.878,2.1469,2.1817,1.7408,2.1005,2.1701,1.1605,2026-08-20
sm9-2,Weedle,normal,Team Up,https://images.pokemontcg.io/sm9/symbol.png,2,Common,Shibuzoh.,Basic,13,Pokémon,2019/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm9-2,https://images.pokemontcg.io/sm9/2_hires.png,2026/08/20,2026/07/01,0.31,0.1,0.31,19.98,,2.07,,,,0.1625,0.0232,0.1973,0.882,0.1741,0.1509,0.1509,0.4062,0.6963,0.6151,1.1605,2026-08-20
ex12-2,Aggron,holofoil,Legend Maker,https://images.pokemontcg.io/ex12/symbol.png,2,Rare Holo,Hisao Nakamura,Stage 2,306,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-2,https://images.pokemontcg.io/ex12/2_hires.png,2026/08/20,2026/07/01,25.55,17.0,49.99,279.5,,62.76,,,,9.4117,2.0889,10.1428,23.5349,11.605,8.7154,9.667,3.4815,17.245,23.4885,1.1605,2026-08-20
ex7-2,Dark Ampharos,normal,Team Rocket Returns,https://images.pokemontcg.io/ex7/symbol.png,2,Rare Holo,Emi Miwa,Stage 2,181,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-2,https://images.pokemontcg.io/ex7/2_hires.png,2026/08/20,2026/07/01,0.69,34.99,34.99,34.99,108.7,129.66,,,,25.531,8.0655,39.8864,65.7423,34.815,24.9508,37.2985,121.8525,76.7323,67.3206,1.1605,2026-08-20
ru1-2,Cherrim,normal,Pokémon Rumble,https://images.pokemontcg.io/ru1/symbol.png,2,,Pokemon Rumble,Stage 1,421,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-2,https://images.pokemontcg.io/ru1/2_hires.png,2026/08/20,2026/07/01,89.99,51.84,114.87,902.88,,,,,,46.3968,17.4075,28.9429,0.0,5.7909,35.6157,20.6105,5.7909,4.8277,4.8277,1.1605,2026-08-20
mcd19-2,Alolan Exeggutor,holofoil,McDonald's Collection 2019,https://images.pokemontcg.io/mcd19/symbol.png,2,,Satoshi Shirai,Stage 1,103,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-2,https://images.pokemontcg.io/mcd19/2_hires.png,2026/08/20,2026/07/01,7.59,3.6,6.88,129.98,,,,,,2.3558,0.1741,1.9845,0.0,0.8124,2.0193,1.7872,2.321,2.5879,1.7872,1.1605,2026-08-20
xy5-2,Kakuna,normal,Primal Clash,https://images.pokemontcg.io/xy5/symbol.png,2,Uncommon,Kagemaru Himeno,Stage 1,14,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-2,https://images.pokemontcg.io/xy5/2_hires.png,2026/08/20,2026/07/01,0.21,0.05,0.23,1.57,,0.49,,,,0.2321,0.0464,0.2205,1.2766,0.1044,0.2089,0.2205,0.4642,0.7891,0.5222,1.1605,2026-08-20
xy11-1,Tangela,normal,Steam Siege,https://images.pokemontcg.io/xy11/symbol.png,1,Common,OOYAMA,Basic,114,Pokémon,2016/08/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy11-1,https://images.pokemontcg.io/xy11/1_hires.png,2026/08/20,2026/07/01,0.21,0.01,0.22,19.48,,0.42,,,,0.1509,0.0232,0.1277,0.6151,0.1509,0.1161,0.1509,1.1489,0.4874,0.5686,1.1605,2026-08-20
ex14-1,Banette,holofoil,Crystal Guardians,https://images.pokemontcg.io/ex14/symbol.png,1,Rare Holo,Kyoko Umemoto,Stage 1,354,Pokémon,2006/08/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex14-1,https://images.pokemontcg.io/ex14/1_hires.png,2026/08/20,2026/07/01,14.5,8.0,22.75,150.0,,34.0,,,,4.8393,1.0445,5.7445,16.5719,11.0131,5.8373,5.64,29.0009,19.7169,11.7675,1.1605,2026-08-20
sm12-1,Venusaur & Snivy-GX,holofoil,Cosmic Eclipse,https://images.pokemontcg.io/sm12/symbol.png,1,Rare Holo GX,Mitsuhiro Arita,Basic|TAG TEAM|GX,3|495,Pokémon,2019/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm12-1,https://images.pokemontcg.io/sm12/1_hires.png,2026/08/20,2026/07/01,28.14,21.0,30.5,191.63,,,,,,24.7651,4.642,22.8851,0.0,17.3959,26.0068,24.0572,4.6304,5.2223,5.4544,1.1605,2026-08-20
bw1-1,Snivy,normal,Black & White,https://images.pokemontcg.io/bw1/symbol.png,1,Common,Kagemaru Himeno,Basic,495,Pokémon,2011/04/25,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw1-1,https://images.pokemontcg.io/bw1/1_hires.png,2026/08/20,2026/07/01,0.37,0.09,0.33,2.22,,2.04,,,,1.0677,0.0232,1.5551,0.0,1.1025,1.1025,0.94,0.4526,0.6267,0.7311,1.1605,2026-08-20
sm115-1,Caterpie,normal,Hidden Fates,https://images.pokemontcg.io/sm115/symbol.png,1,Common,tetsuya koizumi,Basic,10,Pokémon,2019/08/23,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm115-1,https://images.pokemontcg.io/sm115/1_hires.png,2026/08/20,2026/07/01,0.21,0.01,0.21,19.24,,0.41,,,,0.0812,0.0232,0.0696,0.3249,0.0232,0.058,0.0812,0.2321,0.2669,0.3714,1.1605,2026-08-20
si1-1,Mew,reverseHolofoil,Southern Islands,https://images.pokemontcg.io/si1/symbol.png,1,,Keiko Fukuyama,Basic,151,Pokémon,2001/07/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/si1-1,https://images.pokemontcg.io/si1/1_hires.png,2026/08/20,2026/07/01,524.27,579.99,649.99,665.0,,,,,,378.1721,232.0884,595.116,0.0,348.15,458.2466,359.0471,34.815,75.2584,47.7778,1.1605,2026-08-20
dp1-1,Dialga,holofoil,Diamond & Pearl,https://images.pokemontcg.io/dp1/symbol.png,1,Rare Holo,Nakaoka,Basic,483,Pokémon,2007/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp1-1,https://images.pokemontcg.io/dp1/1_hires.png,2026/08/20,2026/07/01,45.24,17.19,40.0,455.2,,19.93,,,,6.9398,1.1489,7.7173,4.7464,4.1778,8.785,8.6921,5.2223,5.1062,5.1642,1.1605,2026-08-20
sm3-1,Caterpie,normal,Burning Shadows,https://images.pokemontcg.io/sm3/symbol.png,1,Common,Sekio,Basic,10,Pokémon,2017/08/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm3-1,https://images.pokemontcg.io/sm3/1_hires.png,2026/08/20,2026/07/01,0.23,0.02,0.25,19.98,,0.53,,,,0.0928,0.0232,0.0812,0.3714,0.0348,0.0812,0.0812,0.2321,0.2785,0.3946,1.1605,2026-08-20
pop7-1,Ampharos,normal,POP Series 7,https://images.pokemontcg.io/pop7/symbol.png,1,Rare,Kouki Saitou,Stage 2,181,Pokémon,2008/03/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop7-1,https://images.pokemontcg.io/pop7/1_hires.png,2026/08/20,2026/07/01,14.68,9.0,30.13,150.0,25.41,,,,,17.0361,2.205,11.4309,0.0,6.963,13.4966,12.3709,2.6111,2.9245,3.4351,1.1605,2026-08-20
gym2-1,Blaine's Arcanine,1stEditionHolofoil,Gym Challenge,https://images.pokemontcg.io/gym2/symbol.png,1,Rare Holo,Ken Sugimori,Stage 1,59,Pokémon,2000/10/16,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym2-1,https://images.pokemontcg.io/gym2/1_hires.png,2026/08/20,2026/07/01,364.86,220.0,319.47,2372.09,,,,,"{""unlimitedHolofoil"": {""low"": 70.0, ""mid"": 81.77, ""high"": 1044.9, ""market"": 98.98, ""directLow"": null}}",151.7702,11.4657,111.0599,0.0,57.6304,88.5578,125.3108,31.9138,21.5737,39.2133,1.1605,2026-08-20
col1-1,Clefable,holofoil,Call of Legends,https://images.pokemontcg.io/col1/symbol.png,1,Rare Holo,sui,Stage 1,36,Pokémon,2011/02/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/col1-1,https://images.pokemontcg.io/col1/1_hires.png,2026/08/20,2026/07/01,17.55,8.0,16.95,116.5,,12.64,,,,16.4675,1.0212,8.8662,10.8159,0.9864,11.3497,9.5973,6.3828,8.1931,7.3924,1.1605,2026-08-20
