card_id,name,variant,set,set_symbol_url,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
base3-2,Articuno,1stEditionHolofoil,Fossil,https://images.pokemontcg.io/base3/symbol.png,2,Rare Holo,Mitsuhiro Arita,Basic,144,Pokémon,1999/10/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base3-2,https://images.pokemontcg.io/base3/2_hires.png,2026/09/02,2026/07/01,203.99,135.0,194.35,1949.9,,,,,"{""unlimitedHolofoil"": {""low"": 35.43, ""mid"": 49.41, ""high"": 306.75, ""market"": 80.06, ""directLow"": 98.67}}",69.2155,9.272,77.7109,0.0,48.0985,95.1307,71.3944,23.18,32.9736,29.7631,1.159,2026-09-02
pl3-2,Blaziken FB,holofoil,Supreme Victors,https://images.pokemontcg.io/pl3/symbol.png,2,Rare Holo,Motofumi Fujiwara,Basic|SP,257,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-2,https://images.pokemontcg.io/pl3/2_hires.png,2026/09/02,2026/07/01,37.76,29.5,36.5,299.84,,36.0,,,,10.883,1.159,10.9989,8.4028,4.636,10.1412,9.5502,15.067,8.5534,14.3832,1.159,2026-09-02
ex11-2,Crobat δ,holofoil,Delta Species,https://images.pokemontcg.io/ex11/symbol.png,2,Rare Holo,Ryo Ueda,Stage 2,169,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-2,https://images.pokemontcg.io/ex11/2_hires.png,2026/09/02,2026/07/01,26.84,19.99,29.98,39.99,,76.62,,,,5.088,0.9851,6.0268,11.9377,20.8504,5.6907,6.3745,162.26,31.1423,15.9247,1.159,2026-09-02
pop6-2,Lucario,normal,POP Series 6,https://images.pokemontcg.io/pop6/symbol.png,2,Rare,Kouki Saitou,Stage 1,448,Pokémon,2007/09/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop6-2,https://images.pokemontcg.io/pop6/2_hires.png,2026/09/02,2026/07/01,35.5,23.0,34.99,444.8,,,,,,10.7555,6.3745,11.5089,0.0,13.6646,10.9873,9.6197,0.0,0.0,0.0,1.159,2026-09-02
xy2-2,Metapod,normal,Flashfire,https://images.pokemontcg.io/xy2/symbol.png,2,Uncommon,kawayoo,Stage 1,11,Pokémon,2014/05/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy2-2,https://images.pokemontcg.io/xy2/2_hires.png,2026/09/02,2026/07/01,0.28,0.05,0.3,19.98,,1.27,,,,0.2318,0.0232,0.197,1.8196,0.0927,0.1739,0.255,2.318,1.6458,1.0083,1.159,2026-09-02
base4-2,Blastoise,holofoil,Base Set 2,https://images.pokemontcg.io/base4/symbol.png,2,Rare Holo,Ken Sugimori,Stage 2,9,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-2,https://images.pokemontcg.io/base4/2_hires.png,2026/09/02,2026/07/01,152.16,88.99,125.99,1279.74,,,,,,92.2448,34.77,117.9514,0.0,202.8134,96.452,107.4741,23.18,153.243,108.8417,1.159,2026-09-02
gym1-2,Brock's Rhydon,1stEditionHolofoil,Gym Heroes,https://images.pokemontcg.io/gym1/symbol.png,2,Rare Holo,Ken Sugimori,Stage 1,112,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-2,https://images.pokemontcg.io/gym1/2_hires.png,2026/09/02,2026/07/01,124.16,92.42,149.97,1308.99,,,,,"{""unlimitedHolofoil"": {""low"": 19.0, ""mid"": 39.99, ""high"": 800.0, ""market"": 42.14, ""directLow"": 249.99}}",28.4419,3.4654,36.9605,0.0,86.925,39.406,35.4654,6.247,13.5835,12.7838,1.159,2026-09-02
hgss1-2,Azumarill,holofoil,HeartGold & SoulSilver,https://images.pokemontcg.io/hgss1/symbol.png,2,Rare Holo,Kouki Saitou,Stage 1,184,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-2,https://images.pokemontcg.io/hgss1/2_hires.png,2026/09/02,2026/07/01,9.48,6.0,11.28,102.9,,11.0,,,,4.2188,0.4636,4.2188,7.5567,3.3611,4.8562,4.0913,3.4191,7.1974,5.1344,1.159,2026-09-02
det1-2,Ludicolo,holofoil,Detective Pikachu,https://images.pokemontcg.io/det1/symbol.png,2,Rare,Framestore,Stage 2,272,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-2,https://images.pokemontcg.io/det1/2_hires.png,2026/09/02,2026/07/01,1.01,0.45,1.02,17.52,,,,,,2.0862,0.2202,1.9587,2.515,2.8743,2.1442,2.1789,1.7385,2.0978,2.1673,1.159,2026-09-02
sm9-2,Weedle,normal,Team Up,https://images.pokemontcg.io/sm9/symbol.png,2,Common,Shibuzoh.,Basic,13,Pokémon,2019/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm9-2,https://images.pokemontcg.io/sm9/2_hires.png,2026/09/02,2026/07/01,0.28,0.12,0.3,19.98,,2.28,,,,0.1623,0.0232,0.197,0.8808,0.1739,0.1507,0.1507,0.4057,0.6954,0.6143,1.159,2026-09-02
ex12-2,Aggron,holofoil,Legend Maker,https://images.pokemontcg.io/ex12/symbol.png,2,Rare Holo,Hisao Nakamura,Stage 2,306,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-2,https://images.pokemontcg.io/ex12/2_hires.png,2026/09/02,2026/07/01,25.55,15.94,49.99,279.5,,58.52,,,,9.3995,2.0862,10.1297,23.5045,11.59,8.7041,9.6545,3.477,17.2227,23.4582,1.159,2026-09-02
ex7-2,Dark Ampharos,normal,Team Rocket Returns,https://images.pokemontcg.io/ex7/symbol.png,2,Rare Holo,Emi Miwa,Stage 2,181,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-2,https://images.pokemontcg.io/ex7/2_hires.png,2026/09/02,2026/07/01,0.69,34.99,34.99,34.99,114.96,144.14,,,,25.498,8.055,39.8348,65.6573,34.77,24.9185,37.2503,121.695,76.6331,67.2336,1.159,2026-09-02
ru1-2,Cherrim,normal,Pokémon Rumble,https://images.pokemontcg.io/ru1/symbol.png,2,,Pokemon Rumble,Stage 1,421,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-2,https://images.pokemontcg.io/ru1/2_hires.png,2026/09/02,2026/07/01,89.99,53.49,95.99,902.88,,,,,,46.3368,17.385,28.9055,0.0,5.7834,35.5697,20.5838,5.7834,4.8214,4.8214,1.159,2026-09-02
mcd19-2,Alolan Exeggutor,holofoil,McDonald's Collection 2019,https://images.pokemontcg.io/mcd19/symbol.png,2,,Satoshi Shirai,Stage 1,103,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-2,https://images.pokemontcg.io/mcd19/2_hires.png,2026/09/02,2026/07/01,7.77,3.55,5.8,129.98,,,,,,2.3528,0.1739,1.9819,0.0,0.8113,2.0167,1.7849,2.318,2.5846,1.7849,1.159,2026-09-02
xy5-2,Kakuna,normal,Primal Clash,https://images.pokemontcg.io/xy5/symbol.png,2,Uncommon,Kagemaru Himeno,Stage 1,14,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-2,https://images.pokemontcg.io/xy5/2_hires.png,2026/09/02,2026/07/01,0.21,0.05,0.24,1.57,,0.5,,,,0.2318,0.0464,0.2202,1.2749,0.1043,0.2086,0.2202,0.4636,0.7881,0.5216,1.159,2026-09-02
xy11-1,Tangela,normal,Steam Siege,https://images.pokemontcg.io/xy11/symbol.png,1,Common,OOYAMA,Basic,114,Pokémon,2016/08/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy11-1,https://images.pokemontcg.io/xy11/1_hires.png,2026/09/02,2026/07/01,0.27,0.04,0.25,19.48,,0.42,,,,0.1507,0.0232,0.1275,0.6143,0.1507,0.1159,0.1507,1.1474,0.4868,0.5679,1.159,2026-09-02
ex14-1,Banette,holofoil,Crystal Guardians,https://images.pokemontcg.io/ex14/symbol.png,1,Rare Holo,Kyoko Umemoto,Stage 1,354,Pokémon,2006/08/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex14-1,https://images.pokemontcg.io/ex14/1_hires.png,2026/09/02,2026/07/01,16.98,19.76,30.1,150.0,,35.75,,,,4.833,1.0431,5.737,16.5505,10.9989,5.8298,5.6327,28.9634,19.6914,11.7523,1.159,2026-09-02
sm12-1,Venusaur & Snivy-GX,holofoil,Cosmic Eclipse,https://images.pokemontcg.io/sm12/symbol.png,1,Rare Holo GX,Mitsuhiro Arita,Basic|TAG TEAM|GX,3|495,Pokémon,2019/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm12-1,https://images.pokemontcg.io/sm12/1_hires.png,2026/09/02,2026/07/01,27.71,21.0,29.5,191.63,,,,,,24.7331,4.636,22.8555,0.0,17.3734,25.9732,24.0261,4.6244,5.2155,5.4473,1.159,2026-09-02
bw1-1,Snivy,normal,Black & White,https://images.pokemontcg.io/bw1/symbol.png,1,Common,Kagemaru Himeno,Basic,495,Pokémon,2011/04/25,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw1-1,https://images.pokemontcg.io/bw1/1_hires.png,2026/09/02,2026/07/01,0.37,0.15,0.33,1.99,,2.02,,,,1.0663,0.0232,1.5531,0.0,1.1011,1.1011,0.9388,0.452,0.6259,0.7302,1.159,2026-09-02
sm115-1,Caterpie,normal,Hidden Fates,https://images.pokemontcg.io/sm115/symbol.png,1,Common,tetsuya koizumi,Basic,10,Pokémon,2019/08/23,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm115-1,https://images.pokemontcg.io/sm115/1_hires.png,2026/09/02,2026/07/01,0.19,0.01,0.2,19.24,,0.4,,,,0.0811,0.0232,0.0695,0.3245,0.0232,0.058,0.0811,0.2318,0.2666,0.3709,1.159,2026-09-02
si1-1,Mew,reverseHolofoil,Southern Islands,https://images.pokemontcg.io/si1/symbol.png,1,,Keiko Fukuyama,Basic,151,Pokémon,2001/07/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/si1-1,https://images.pokemontcg.io/si1/1_hires.png,2026/09/02,2026/07/01,578.2,349.95,579.99,665.0,,,,,,377.6833,231.7884,594.3468,0.0,347.7,457.6543,358.583,34.77,75.1611,47.716,1.159,2026-09-02
dp1-1,Dialga,holofoil,Diamond & Pearl,https://images.pokemontcg.io/dp1/symbol.png,1,Rare Holo,Nakaoka,Basic,483,Pokémon,2007/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp1-1,https://images.pokemontcg.io/dp1/1_hires.png,2026/09/02,2026/07/01,44.94,16.19,22.92,455.2,,18.29,,,,6.9308,1.1474,7.7074,4.7403,4.1724,8.7736,8.6809,5.2155,5.0996,5.1576,1.159,2026-09-02
sm3-1,Caterpie,normal,Burning Shadows,https://images.pokemontcg.io/sm3/symbol.png,1,Common,Sekio,Basic,10,Pokémon,2017/08/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm3-1,https://images.pokemontcg.io/sm3/1_hires.png,2026/09/02,2026/07/01,0.26,0.02,0.25,19.98,,0.53,,,,0.0927,0.0232,0.0811,0.3709,0.0348,0.0811,0.0811,0.2318,0.2782,0.3941,1.159,2026-09-02
pop7-1,Ampharos,normal,POP Series 7,https://images.pokemontcg.io/pop7/symbol.png,1,Rare,Kouki Saitou,Stage 2,181,Pokémon,2008/03/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop7-1,https://images.pokemontcg.io/pop7/1_hires.png,2026/09/02,2026/07/01,14.68,34.95,65.0,150.0,28.15,,,,,17.0141,2.2021,11.4162,0.0,6.954,13.4792,12.3549,2.6078,2.9207,3.4306,1.159,2026-09-02
gym2-1,Blaine's Arcanine,1stEditionHolofoil,Gym Challenge,https://images.pokemontcg.io/gym2/symbol.png,1,Rare Holo,Ken Sugimori,Stage 1,59,Pokémon,2000/10/16,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym2-1,https://images.pokemontcg.io/gym2/1_hires.png,2026/09/02,2026/07/01,386.48,399.99,1386.04,2372.09,,,,,"{""unlimitedHolofoil"": {""low"": 79.99, ""mid"": 107.0, ""high"": 1044.9, ""market"": 100.29, ""directLow"": null}}",151.574,11.4509,110.9163,0.0,57.5559,88.4433,125.1488,31.8725,21.5458,39.1626,1.159,2026-09-02
col1-1,Clefable,holofoil,Call of Legends,https://images.pokemontcg.io/col1/symbol.png,1,Rare Holo,sui,Stage 1,36,Pokémon,2011/02/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/col1-1,https://images.pokemontcg.io/col1/1_hires.png,2026/09/02,2026/07/01,17.55,8.0,17.28,116.5,,12.64,,,,16.4462,1.0199,8.8548,10.8019,0.9851,11.335,9.5849,6.3745,8.1825,7.3828,1.159,2026-09-02
