card_id,name,variant,set,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
ru1-1,Venusaur,holofoil,Pokémon Rumble,1,,Pokemon Rumble,Stage 2,3,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-1,https://images.pokemontcg.io/ru1/1_hires.png,2026/08/05,2026/07/01,279.92999267578125,129.99,279.89,279.96,,,,,,136.94790649414062,67.9384994506836,141.38119506835938,0.0,51.8175,141.1739044189453,95.18299865722656,26.30030059814453,12.770099639892578,6.206600189208984,1.1514999866485596,2026-08-05
ecard2-H1,Ampharos,,Aquapolis,H1,Rare Holo,Shin-ichi Yoshida,Stage 2,181,Pokémon,2003/01/15,cardmarket,https://prices.pokemontcg.io/cardmarket/ecard2-H1,https://images.pokemontcg.io/ecard2/H1_hires.png,,2026/07/01,,,,,,,,,,207.20089721679688,11.515000343322754,178.2866973876953,0.0,1035.1985,212.9584045410156,110.0604019165039,46.04850006103516,20.87669944763184,20.842199325561523,1.1514999866485596,2026-08-05
base4-1,Alakazam,holofoil,Base Set 2,1,Rare Holo,Ken Sugimori,Stage 2,65,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-1,https://images.pokemontcg.io/base4/1_hires.png,2026/08/05,2026/07/01,55.310001373291016,31.76,40.8,199.98,,,,,,47.90240097045898,14.958000183105469,40.25640106201172,0.0,44.9085,37.98799896240234,41.154598236083984,22.972400665283203,26.26569938659668,24.526899337768555,1.1514999866485596,2026-08-05
hgss1-1,Arcanine,holofoil,HeartGold & SoulSilver,1,Rare Holo,Naoki Saito,Stage 1,59,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-1,https://images.pokemontcg.io/hgss1/1_hires.png,2026/08/05,2026/07/01,75.83999633789062,35.0,77.12,552.0,,34.560001373291016,,,,11.319199562072754,1.750300049781799,13.184700012207031,17.756099700927734,9.8223,12.850700378417969,12.747099876403809,34.53350067138672,17.756099700927734,14.151900291442873,1.1514999866485596,2026-08-05
ex11-1,Beedrill δ,holofoil,Delta Species,1,Rare Holo,Masakazu Fukuda,Stage 2,15,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-1,https://images.pokemontcg.io/ex11/1_hires.png,2026/08/05,2026/07/01,45.58000183105469,49.99,67.88,96.75,,80.48999786376953,,,,19.25309944152832,3.4544999599456787,19.14940071105957,21.19910049438477,28.7875,19.794300079345703,16.05190086364746,1.7272000312805176,21.7863998413086,17.997900009155273,1.1514999866485596,2026-08-05
ex7-1,Azumarill,normal,Team Rocket Returns,1,Rare Holo,Sumiyoshi Kizuki,Stage 1,184,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-1,https://images.pokemontcg.io/ex7/1_hires.png,2026/08/05,2026/07/01,6.800000190734863,50.0,75.0,115.0,46.11000061035156,85.6500015258789,,,,198.44949340820312,3.4544999599456787,203.8040008544922,24.90690040588379,16.6392,242.8168029785156,76.1948013305664,11.515000343322754,36.50249862670898,30.34199905395508,1.1514999866485596,2026-08-05
gym1-1,Blaine's Moltres,1stEditionHolofoil,Gym Heroes,1,Rare Holo,Ken Sugimori,Basic,146,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-1,https://images.pokemontcg.io/gym1/1_hires.png,2026/08/05,2026/07/01,185.5800018310547,190.0,737.5,1500.0,,,,,"{""unlimitedHolofoil"": {""low"": 92.69, ""mid"": 141.87, ""high"": 879.52, ""market"": 130.31, ""directLow"": null}}",112.43250274658205,20.611799240112305,111.24639892578124,0.0,92.1085,104.02649688720705,110.32520294189452,34.53350067138672,53.32600021362305,45.1963996887207,1.1514999866485596,2026-08-05
base3-1,Aerodactyl,1stEditionHolofoil,Fossil,1,Rare Holo,Kagemaru Himeno,Stage 1,142,Pokémon,1999/10/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base3-1,https://images.pokemontcg.io/base3/1_hires.png,2026/08/05,2026/07/01,82.41999816894531,74.0,110.0,1248.9,,,,,"{""unlimitedHolofoil"": {""low"": 23.63, ""mid"": 31.03, ""high"": 4320.99, ""market"": 41.68, ""directLow"": 31.98}}",36.39889907836914,5.757500171661377,50.792701721191406,0.0,11.5035,30.802600860595703,26.96809959411621,22.9148006439209,17.96339988708496,21.56760025024414,1.1514999866485596,2026-08-05
sm9-1,Celebi & Venusaur-GX,holofoil,Team Up,1,Rare Holo GX,Mitsuhiro Arita,Basic|TAG TEAM|GX,3|251,Pokémon,2019/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm9-1,https://images.pokemontcg.io/sm9/1_hires.png,2026/08/05,2026/07/01,53.65999984741211,44.5,54.99,482.94,,,,,,45.66849899291992,9.08530044555664,50.4818000793457,0.0,51.8175,52.10540008544922,43.4921989440918,7.438700199127197,7.358099937438965,8.475000381469727,1.1514999866485596,2026-08-05
xy2-1,Caterpie,normal,Flashfire,1,Common,Sumiyoshi Kizuki,Basic,10,Pokémon,2014/05/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy2-1,https://images.pokemontcg.io/xy2/1_hires.png,2026/08/05,2026/07/01,0.2300000041723251,0.05,0.24,19.99,,0.7900000214576721,,,,0.1497000008821487,0.0230000000447034,0.1036000028252601,0.5756999850273132,0.0921,0.161200001835823,0.1727000027894973,0.6218000054359436,0.529699981212616,1.1399999856948853,1.1514999866485596,2026-08-05
pop6-1,Bastiodon,normal,POP Series 6,1,Rare,Kazuyuki Kano,Stage 2,411,Pokémon,2007/09/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop6-1,https://images.pokemontcg.io/pop6/1_hires.png,2026/08/05,2026/07/01,6.340000152587891,2.48,5.34,58.37,,,,,,2.1071999073028564,1.128499984741211,2.026599884033203,0.0,3.443,2.210900068283081,1.6812000274658203,0.0,0.0,0.0,1.1514999866485596,2026-08-05
ecard2-H2,Arcanine,,Aquapolis,H2,Rare Holo,Kyoko Umemoto,Stage 1,59,Pokémon,2003/01/15,cardmarket,https://prices.pokemontcg.io/cardmarket/ecard2-H2,https://images.pokemontcg.io/ecard2/H2_hires.png,,2026/07/01,,,,,,,,,,151.68710327148438,33.39350128173828,264.83349609375,0.0,690.9,239.30470275878903,235.8271942138672,11.515000343322754,65.09429931640625,42.63999938964844,1.1514999866485596,2026-08-05
hgss4-2,Altaria,holofoil,HS—Triumphant,2,Rare Holo,Ryo Ueda,Stage 1,334,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-2,https://images.pokemontcg.io/hgss4/2_hires.png,2026/08/05,2026/07/01,10.90999984741211,10.89,20.87,137.3,,11.270000457763672,,,,3.9265999794006334,1.024799942970276,4.364200115203857,4.387199878692627,2.303,4.364200115203857,4.744200229644775,10.13319969177246,4.387199878692627,4.087800025939941,1.1514999866485596,2026-08-05
pl1-2,Blastoise,holofoil,Platinum,2,Rare Holo,Kagemaru Himeno,Stage 2,9,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-2,https://images.pokemontcg.io/pl1/2_hires.png,2026/08/05,2026/07/01,49.040000915527344,35.99,59.99,550.0,,35.0,,,,14.094400405883787,2.130300045013428,8.797499656677246,12.4822998046875,5.7575,7.841700077056885,11.515000343322754,4.605999946594238,12.1943998336792,10.812600135803224,1.1514999866485596,2026-08-05
ex3-2,Altaria,holofoil,Dragon,2,Rare Holo,Atsuko Nishida,Stage 1,334,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-2,https://images.pokemontcg.io/ex3/2_hires.png,2026/08/05,2026/07/01,61.04999923706055,49.99,100.0,584.0,,25.75,,,,22.062700271606445,2.8787999153137207,19.84029960632324,19.57550048828125,20.7155,21.74029922485352,22.2814998626709,28.787500381469727,13.196200370788574,12.102299690246582,1.1514999866485596,2026-08-05
dp3-2,Blastoise,holofoil,Secret Wonders,2,Rare Holo,Daisuke Ito,Stage 2,9,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-2,https://images.pokemontcg.io/dp3/2_hires.png,2026/08/05,2026/07/01,95.08000183105467,65.09,108.93,789.78,,98.31999969482422,,,,14.543399810791016,1.1514999866485596,11.100500106811523,9.592000007629396,11.4574,11.964099884033203,14.969499588012695,10.363499641418455,9.868399620056152,8.64780044555664,1.1514999866485596,2026-08-05
base3-2,Articuno,1stEditionHolofoil,Fossil,2,Rare Holo,Mitsuhiro Arita,Basic,144,Pokémon,1999/10/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base3-2,https://images.pokemontcg.io/base3/2_hires.png,2026/08/05,2026/07/01,202.4900054931641,156.2,212.5,1949.9,,,,,"{""unlimitedHolofoil"": {""low"": 35.43, ""mid"": 50.0, ""high"": 307.85, ""market"": 73.88, ""directLow"": 107.98}}",68.7676010131836,9.211999893188477,77.20809936523438,0.0,47.7873,94.51509857177734,70.93240356445312,23.030000686645508,32.76020050048828,29.570499420166016,1.1514999866485596,2026-08-05
pl3-2,Blaziken FB,holofoil,Supreme Victors,2,Rare Holo,Motofumi Fujiwara,Basic|SP,257,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-2,https://images.pokemontcg.io/pl3/2_hires.png,2026/08/05,2026/07/01,37.43000030517578,19.44,40.0,299.84,,36.0,,,,10.812600135803224,1.1514999866485596,10.92770004272461,8.348400115966797,4.606,10.075599670410156,9.48840045928955,14.969499588012695,8.498100280761719,14.29010009765625,1.1514999866485596,2026-08-05
ex11-2,Crobat δ,holofoil,Delta Species,2,Rare Holo,Ryo Ueda,Stage 2,169,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-2,https://images.pokemontcg.io/ex11/2_hires.png,2026/08/05,2026/07/01,25.549999237060547,21.0,29.95,39.99,,80.9800033569336,,,,5.055099964141846,0.9787999987602234,5.987800121307373,11.86050033569336,20.7155,5.653900146484375,6.333199977874756,161.2100067138672,30.94079971313477,15.821599960327148,1.1514999866485596,2026-08-05
pop6-2,Lucario,normal,POP Series 6,2,Rare,Kouki Saitou,Stage 1,448,Pokémon,2007/09/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop6-2,https://images.pokemontcg.io/pop6/2_hires.png,2026/08/05,2026/07/01,31.06999969482422,23.75,37.98,444.8,,,,,,10.68589973449707,6.333199977874756,11.434399604797363,0.0,13.5762,10.916199684143066,9.557499885559082,0.0,0.0,0.0,1.1514999866485596,2026-08-05
xy2-2,Metapod,normal,Flashfire,2,Uncommon,kawayoo,Stage 1,11,Pokémon,2014/05/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy2-2,https://images.pokemontcg.io/xy2/2_hires.png,2026/08/05,2026/07/01,0.2899999916553497,0.05,0.29,19.98,,1.3799999952316284,,,,0.2302999943494796,0.0230000000447034,0.1958000063896179,1.8078999519348145,0.0921,0.1727000027894973,0.2533000111579895,2.302999973297119,1.63510000705719,1.0017999410629272,1.1514999866485596,2026-08-05
base4-2,Blastoise,holofoil,Base Set 2,2,Rare Holo,Ken Sugimori,Stage 2,9,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-2,https://images.pokemontcg.io/base4/2_hires.png,2026/08/05,2026/07/01,150.8000030517578,96.0,115.11,1279.78,,,,,,91.6479034423828,34.54499816894531,117.18820190429688,0.0,201.501,95.82779693603516,106.77860260009766,23.030000686645508,152.2512969970703,108.13739776611328,1.1514999866485596,2026-08-05
gym1-2,Brock's Rhydon,1stEditionHolofoil,Gym Heroes,2,Rare Holo,Ken Sugimori,Stage 1,112,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-2,https://images.pokemontcg.io/gym1/2_hires.png,2026/08/05,2026/07/01,122.56999969482422,92.44,159.88,1264.0,,,,,"{""unlimitedHolofoil"": {""low"": 19.0, ""mid"": 38.29, ""high"": 800.0, ""market"": 38.29, ""directLow"": 59.99}}",28.25779914855957,3.443000078201294,36.72129821777344,0.0,86.3625,39.1510009765625,35.23590087890625,6.206600189208984,13.495599746704102,12.701000213623049,1.1514999866485596,2026-08-05
hgss1-2,Azumarill,holofoil,HeartGold & SoulSilver,2,Rare Holo,Kouki Saitou,Stage 1,184,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-2,https://images.pokemontcg.io/hgss1/2_hires.png,2026/08/05,2026/07/01,9.65999984741211,6.0,11.59,102.9,,9.5,,,,4.191500186920166,0.4605999886989593,4.191500186920166,7.507800102233887,3.3393,4.82480001449585,4.064799785614014,3.396899938583374,7.1508002281188965,5.101099967956543,1.1514999866485596,2026-08-05
det1-2,Ludicolo,holofoil,Detective Pikachu,2,Rare,Framestore,Stage 2,272,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-2,https://images.pokemontcg.io/det1/2_hires.png,2026/08/05,2026/07/01,1.0199999809265137,0.49,1.0,18.2,,,,,,2.072700023651123,0.2187999933958053,1.94599997997284,2.498800039291382,2.8557,2.130300045013428,2.164799928665161,1.7272000312805176,2.084199905395508,2.1533000469207764,1.1514999866485596,2026-08-05
sm9-2,Weedle,normal,Team Up,2,Common,Shibuzoh.,Basic,13,Pokémon,2019/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm9-2,https://images.pokemontcg.io/sm9/2_hires.png,2026/08/05,2026/07/01,0.2899999916553497,0.1,0.3,19.98,,1.9800000190734863,,,,0.161200001835823,0.0230000000447034,0.1958000063896179,0.8751000165939331,0.1727,0.1497000008821487,0.1497000008821487,0.402999997138977,0.6909000277519226,0.6103000044822693,1.1514999866485596,2026-08-05
ex12-2,Aggron,holofoil,Legend Maker,2,Rare Holo,Hisao Nakamura,Stage 2,306,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-2,https://images.pokemontcg.io/ex12/2_hires.png,2026/08/05,2026/07/01,25.549999237060547,25.7,49.99,279.5,,58.52000045776367,,,,9.338700294494627,2.072700023651123,10.06410026550293,23.352399826049805,11.515,8.64780044555664,9.592000007629396,3.4544999599456787,17.111299514770508,23.306400299072266,1.1514999866485596,2026-08-05
ex7-2,Dark Ampharos,holofoil,Team Rocket Returns,2,Rare Holo,Emi Miwa,Stage 2,181,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-2,https://images.pokemontcg.io/ex7/2_hires.png,2026/08/05,2026/07/01,108.6999969482422,64.0,139.99,999.9,,128.05999755859375,,,,25.33300018310547,8.002900123596191,39.57709884643555,65.23249816894531,34.545,24.757200241088867,37.00920104980469,120.90750122070312,76.13719940185547,66.79850006103516,1.1514999866485596,2026-08-05
ru1-2,Cherrim,normal,Pokémon Rumble,2,,Pokemon Rumble,Stage 1,421,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-2,https://images.pokemontcg.io/ru1/2_hires.png,2026/08/05,2026/07/01,89.98999786376953,51.84,129.96,902.88,,,,,,46.0369987487793,17.272499084472656,28.71839904785156,0.0,5.746,35.339500427246094,20.45059967041016,5.745999813079834,4.790200233459473,4.790200233459473,1.1514999866485596,2026-08-05
mcd19-2,Alolan Exeggutor,holofoil,McDonald's Collection 2019,2,,Satoshi Shirai,Stage 1,103,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-2,https://images.pokemontcg.io/mcd19/2_hires.png,2026/08/05,2026/07/01,7.210000038146973,3.6,7.14,129.98,,,,,,2.337500095367432,0.1727000027894973,1.969099998474121,0.0,0.806,2.0035998821258545,1.773300051689148,2.302999973297119,2.567800045013428,1.773300051689148,1.1514999866485596,2026-08-05
xy5-2,Kakuna,normal,Primal Clash,2,Uncommon,Kagemaru Himeno,Stage 1,14,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-2,https://images.pokemontcg.io/xy5/2_hires.png,2026/08/05,2026/07/01,0.1899999976158142,0.05,0.24,1000.0,,0.4900000095367431,,,,0.2302999943494796,0.0461000017821788,0.2187999933958053,1.266700029373169,0.1036,0.2073000073432922,0.2187999933958053,0.4605999886989593,0.7829999923706055,0.5181999802589417,1.1514999866485596,2026-08-05
xy11-1,Tangela,normal,Steam Siege,1,Common,OOYAMA,Basic,114,Pokémon,2016/08/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy11-1,https://images.pokemontcg.io/xy11/1_hires.png,2026/08/05,2026/07/01,0.2300000041723251,0.01,0.23,1000.0,,0.449999988079071,,,,0.1497000008821487,0.0230000000447034,0.1266999989748001,0.6103000044822693,0.1497,0.1151999980211258,0.1497000008821487,1.1399999856948853,0.483599990606308,0.5641999840736389,1.1514999866485596,2026-08-05
ex14-1,Banette,holofoil,Crystal Guardians,1,Rare Holo,Kyoko Umemoto,Stage 1,354,Pokémon,2006/08/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex14-1,https://images.pokemontcg.io/ex14/1_hires.png,2026/08/05,2026/07/01,13.40999984741211,19.76,23.97,150.0,,30.5,,,,4.801799774169922,1.0363999605178833,5.699900150299072,16.44339942932129,10.9277,5.791999816894531,5.59630012512207,28.775999069213867,19.56399917602539,11.676199913024902,1.1514999866485596,2026-08-05
sm12-1,Venusaur & Snivy-GX,holofoil,Cosmic Eclipse,1,Rare Holo GX,Mitsuhiro Arita,Basic|TAG TEAM|GX,3|495,Pokémon,2019/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm12-1,https://images.pokemontcg.io/sm12/1_hires.png,2026/08/05,2026/07/01,28.39999961853028,17.57,29.78,191.63,,,,,,24.57299995422364,4.605999946594238,22.70759963989257,0.0,17.261,25.805099487304688,23.8705997467041,4.5945000648498535,5.18179988861084,5.412000179290772,1.1514999866485596,2026-08-05
bw1-1,Snivy,normal,Black & White,1,Common,Kagemaru Himeno,Basic,495,Pokémon,2011/04/25,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw1-1,https://images.pokemontcg.io/bw1/1_hires.png,2026/08/05,2026/07/01,0.3700000047683716,0.08,0.32,1.63,,1.3799999952316284,,,,1.059399962425232,0.0230000000447034,1.5429999828338623,0.0,1.0939,1.0938999652862549,0.932699978351593,0.449099987745285,0.6218000054359436,0.7253999710083008,1.1514999866485596,2026-08-05
sm115-1,Caterpie,normal,Hidden Fates,1,Common,tetsuya koizumi,Basic,10,Pokémon,2019/08/23,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm115-1,https://images.pokemontcg.io/sm115/1_hires.png,2026/08/05,2026/07/01,0.1899999976158142,0.01,0.2,19.24,,0.4099999964237213,,,,0.0806000009179115,0.0230000000447034,0.0690999999642372,0.3224000036716461,0.023,0.0575999990105629,0.0806000009179115,0.2302999943494796,0.2648000121116638,0.3684999942779541,1.1514999866485596,2026-08-05
si1-1,Mew,reverseHolofoil,Southern Islands,1,,Keiko Fukuyama,Basic,151,Pokémon,2001/07/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/si1-1,https://images.pokemontcg.io/si1/1_hires.png,2026/08/05,2026/07/01,482.7099914550781,255.9,480.0,665.0,,,,,,375.2392883300781,230.2884979248047,590.5006713867188,0.0,345.45,454.69281005859375,356.2626037597656,34.54499816894531,74.67479705810547,47.40729904174805,1.1514999866485596,2026-08-05
dp1-1,Dialga,holofoil,Diamond & Pearl,1,Rare Holo,Nakaoka,Basic,483,Pokémon,2007/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp1-1,https://images.pokemontcg.io/dp1/1_hires.png,2026/08/05,2026/07/01,41.459999084472656,17.19,40.0,455.2,,26.420000076293945,,,,6.886000156402588,1.1399999856948853,7.65749979019165,4.70959997177124,4.1454,8.716899871826172,8.624699592590332,5.18179988861084,5.066599845886231,5.124199867248535,1.1514999866485596,2026-08-05
sm3-1,Caterpie,normal,Burning Shadows,1,Common,Sekio,Basic,10,Pokémon,2017/08/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm3-1,https://images.pokemontcg.io/sm3/1_hires.png,2026/08/05,2026/07/01,0.2599999904632568,0.02,0.25,19.98,,0.4900000095367431,,,,0.0921000018715858,0.0230000000447034,0.0806000009179115,0.3684999942779541,0.0345,0.0806000009179115,0.0806000009179115,0.2302999943494796,0.2763999998569488,0.3914999961853027,1.1514999866485596,2026-08-05
