card_id,name,variant,set,set_symbol_url,card_number,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,image_url,tcgplayer_updated_at,cardmarket_updated_at,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
ru1-1,Venusaur,holofoil,Pokémon Rumble,https://images.pokemontcg.io/ru1/symbol.png,1,,Pokemon Rumble,Stage 2,3,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-1,https://images.pokemontcg.io/ru1/1_hires.png,2026/09/17,2026/07/01,279.9,254.76,267.33,279.89,,,,,,137.2095,68.0683,141.6513,0.0,51.9165,141.4436,95.3648,26.3505,12.7945,6.2184,1.1537,2026-09-17
ecard2-H1,Ampharos,,Aquapolis,https://images.pokemontcg.io/ecard2/symbol.png,H1,Rare Holo,Shin-ichi Yoshida,Stage 2,181,Pokémon,2003/01/15,cardmarket,https://prices.pokemontcg.io/cardmarket/ecard2-H1,https://images.pokemontcg.io/ecard2/H1_hires.png,,2026/07/01,,,,,,,,,,207.5968,11.537,178.6274,0.0,1037.1763,213.3653,110.2706,46.1365,20.9166,20.882,1.1537,2026-09-17
base4-1,Alakazam,holofoil,Base Set 2,https://images.pokemontcg.io/base4/symbol.png,1,Rare Holo,Ken Sugimori,Stage 2,65,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-1,https://images.pokemontcg.io/base4/1_hires.png,2026/09/17,2026/07/01,56.51,23.29,50.0,198.4,,,,,,47.9939,14.9866,40.3334,0.0,44.9943,38.0606,41.2332,23.0163,26.3159,24.5738,1.1537,2026-09-17
hgss1-1,Arcanine,holofoil,HeartGold & SoulSilver,https://images.pokemontcg.io/hgss1/symbol.png,1,Rare Holo,Naoki Saito,Stage 1,59,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-1,https://images.pokemontcg.io/hgss1/1_hires.png,2026/09/17,2026/07/01,74.8,35.0,97.41,552.0,,33.79,,,,11.3409,1.7536,13.2099,17.7901,9.8411,12.8753,12.7715,34.5995,17.7901,14.179,1.1537,2026-09-17
ex11-1,Beedrill δ,holofoil,Delta Species,https://images.pokemontcg.io/ex11/symbol.png,1,Rare Holo,Masakazu Fukuda,Stage 2,15,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-1,https://images.pokemontcg.io/ex11/1_hires.png,2026/09/17,2026/07/01,51.0,46.44,55.0,99.99,,81.76,,,,19.2899,3.4611,19.186,21.2396,28.8425,19.8321,16.0826,1.7306,21.828,18.0323,1.1537,2026-09-17
ex7-1,Azumarill,normal,Team Rocket Returns,https://images.pokemontcg.io/ex7/symbol.png,1,Rare Holo,Sumiyoshi Kizuki,Stage 1,184,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-1,https://images.pokemontcg.io/ex7/1_hires.png,2026/09/17,2026/07/01,10.4,50.0,100.0,115.0,51.51,85.65,,,,198.8287,3.4611,204.1934,24.9545,16.671,243.2807,76.3403,11.537,36.5723,30.4,1.1537,2026-09-17
gym1-1,Blaine's Moltres,1stEditionHolofoil,Gym Heroes,https://images.pokemontcg.io/gym1/symbol.png,1,Rare Holo,Ken Sugimori,Basic,146,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-1,https://images.pokemontcg.io/gym1/1_hires.png,2026/09/17,2026/07/01,243.32,455.0,999.99,1539.99,,,,,"{""unlimitedHolofoil"": {""low"": 91.43, ""mid"": 148.75, ""high"": 879.32, ""market"": 132.32, ""directLow"": 109.49}}",112.6473,20.6512,111.459,0.0,92.2845,104.2253,110.536,34.5995,53.4278,45.2827,1.1537,2026-09-17
base3-1,Aerodactyl,1stEditionHolofoil,Fossil,https://images.pokemontcg.io/base3/symbol.png,1,Rare Holo,Kagemaru Himeno,Stage 1,142,Pokémon,1999/10/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base3-1,https://images.pokemontcg.io/base3/1_hires.png,2026/09/17,2026/07/01,91.75,73.08,101.5,1247.66,,,,,"{""unlimitedHolofoil"": {""low"": 24.88, ""mid"": 31.5, ""high"": 405.18, ""market"": 39.4, ""directLow"": 36.3}}",36.4685,5.7685,50.8897,0.0,11.5255,30.8615,27.0197,22.9586,17.9977,21.6088,1.1537,2026-09-17
sm9-1,Celebi & Venusaur-GX,holofoil,Team Up,https://images.pokemontcg.io/sm9/symbol.png,1,Rare Holo GX,Mitsuhiro Arita,Basic|TAG TEAM|GX,3|251,Pokémon,2019/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm9-1,https://images.pokemontcg.io/sm9/1_hires.png,2026/09/17,2026/07/01,54.84,52.0,65.18,89.6,,,,,,45.7557,9.1027,50.5782,0.0,51.9165,52.2049,43.5752,7.4529,7.3721,8.4912,1.1537,2026-09-17
xy2-1,Caterpie,normal,Flashfire,https://images.pokemontcg.io/xy2/symbol.png,1,Common,Sumiyoshi Kizuki,Basic,10,Pokémon,2014/05/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy2-1,https://images.pokemontcg.io/xy2/1_hires.png,2026/09/17,2026/07/01,0.25,0.05,0.25,19.99,,0.67,,,,0.15,0.0231,0.1038,0.5768,0.0923,0.1615,0.1731,0.623,0.5307,1.1422,1.1537,2026-09-17
pop6-1,Bastiodon,normal,POP Series 6,https://images.pokemontcg.io/pop6/symbol.png,1,Rare,Kazuyuki Kano,Stage 2,411,Pokémon,2007/09/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop6-1,https://images.pokemontcg.io/pop6/1_hires.png,2026/09/17,2026/07/01,7.04,2.49,33.1,133.0,,,,,,2.1113,1.1306,2.0305,0.0,3.4496,2.2151,1.6844,0.0,0.0,0.0,1.1537,2026-09-17
ecard2-H2,Arcanine,,Aquapolis,https://images.pokemontcg.io/ecard2/symbol.png,H2,Rare Holo,Kyoko Umemoto,Stage 1,59,Pokémon,2003/01/15,cardmarket,https://prices.pokemontcg.io/cardmarket/ecard2-H2,https://images.pokemontcg.io/ecard2/H2_hires.png,,2026/07/01,,,,,,,,,,151.9769,33.4573,265.3395,0.0,692.22,239.7619,236.2778,11.537,65.2187,42.7215,1.1537,2026-09-17
hgss4-2,Altaria,holofoil,HS—Triumphant,https://images.pokemontcg.io/hgss4/symbol.png,2,Rare Holo,Ryo Ueda,Stage 1,334,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-2,https://images.pokemontcg.io/hgss4/2_hires.png,2026/09/17,2026/07/01,11.73,7.27,12.06,137.3,,13.65,,,,3.9341,1.0268,4.3725,4.3956,2.3074,4.3725,4.7532,10.1526,4.3956,4.0956,1.1537,2026-09-17
pl1-2,Blastoise,holofoil,Platinum,https://images.pokemontcg.io/pl1/symbol.png,2,Rare Holo,Kagemaru Himeno,Stage 2,9,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-2,https://images.pokemontcg.io/pl1/2_hires.png,2026/09/17,2026/07/01,58.59,42.0,57.49,550.0,,35.0,,,,14.1213,2.1343,8.8143,12.5061,5.7685,7.8567,11.537,4.6148,12.2177,10.8332,1.1537,2026-09-17
ex3-2,Altaria,holofoil,Dragon,https://images.pokemontcg.io/ex3/symbol.png,2,Rare Holo,Atsuko Nishida,Stage 1,334,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-2,https://images.pokemontcg.io/ex3/2_hires.png,2026/09/17,2026/07/01,61.05,51.01,89.99,584.0,,28.06,,,,22.1049,2.8842,19.8783,19.6129,20.7551,21.7819,22.3241,28.8425,13.2214,12.1254,1.1537,2026-09-17
dp3-2,Blastoise,holofoil,Secret Wonders,https://images.pokemontcg.io/dp3/symbol.png,2,Rare Holo,Daisuke Ito,Stage 2,9,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-2,https://images.pokemontcg.io/dp3/2_hires.png,2026/09/17,2026/07/01,100.78,59.0,76.08,1301.5,,109.99,,,,14.5712,1.1537,11.1217,9.6103,11.4793,11.9869,14.9981,10.3833,9.8872,8.6643,1.1537,2026-09-17
base3-2,Articuno,1stEditionHolofoil,Fossil,https://images.pokemontcg.io/base3/symbol.png,2,Rare Holo,Mitsuhiro Arita,Basic,144,Pokémon,1999/10/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base3-2,https://images.pokemontcg.io/base3/2_hires.png,2026/09/17,2026/07/01,202.48,135.0,196.99,1949.9,,,,,"{""unlimitedHolofoil"": {""low"": 35.43, ""mid"": 49.0, ""high"": 306.59, ""market"": 78.76, ""directLow"": 97.05}}",68.899,9.2296,77.3556,0.0,47.8785,94.6957,71.0679,23.074,32.8228,29.627,1.1537,2026-09-17
pl3-2,Blaziken FB,holofoil,Supreme Victors,https://images.pokemontcg.io/pl3/symbol.png,2,Rare Holo,Motofumi Fujiwara,Basic|SP,257,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-2,https://images.pokemontcg.io/pl3/2_hires.png,2026/09/17,2026/07/01,39.18,27.99,38.0,512.0,,36.0,,,,10.8332,1.1537,10.9486,8.3643,4.6148,10.0949,9.5065,14.9981,8.5143,14.3174,1.1537,2026-09-17
ex11-2,Crobat δ,holofoil,Delta Species,https://images.pokemontcg.io/ex11/symbol.png,2,Rare Holo,Ryo Ueda,Stage 2,169,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-2,https://images.pokemontcg.io/ex11/2_hires.png,2026/09/17,2026/07/01,26.88,17.02,28.92,299.99,,63.47,,,,5.0647,0.9806,5.9992,11.8831,20.7551,5.6647,6.3453,161.518,30.9999,15.8518,1.1537,2026-09-17
pop6-2,Lucario,normal,POP Series 6,https://images.pokemontcg.io/pop6/symbol.png,2,Rare,Kouki Saitou,Stage 1,448,Pokémon,2007/09/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop6-2,https://images.pokemontcg.io/pop6/2_hires.png,2026/09/17,2026/07/01,33.58,23.0,31.5,497.8,,,,,,10.7063,6.3453,11.4562,0.0,13.6021,10.9371,9.5757,0.0,0.0,0.0,1.1537,2026-09-17
xy2-2,Metapod,normal,Flashfire,https://images.pokemontcg.io/xy2/symbol.png,2,Uncommon,kawayoo,Stage 1,11,Pokémon,2014/05/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy2-2,https://images.pokemontcg.io/xy2/2_hires.png,2026/09/17,2026/07/01,0.27,0.05,0.28,19.98,,1.29,,,,0.2307,0.0231,0.1961,1.8113,0.0923,0.1731,0.2538,2.3074,1.6383,1.0037,1.1537,2026-09-17
base4-2,Blastoise,holofoil,Base Set 2,https://images.pokemontcg.io/base4/symbol.png,2,Rare Holo,Ken Sugimori,Stage 2,9,Pokémon,2000/02/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base4-2,https://images.pokemontcg.io/base4/2_hires.png,2026/09/17,2026/07/01,155.36,87.0,125.99,1279.4,,,,,,91.823,34.611,117.412,0.0,201.886,96.0109,106.9826,23.074,152.5422,108.344,1.1537,2026-09-17
gym1-2,Brock's Rhydon,1stEditionHolofoil,Gym Heroes,https://images.pokemontcg.io/gym1/symbol.png,2,Rare Holo,Ken Sugimori,Stage 1,112,Pokémon,2000/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym1-2,https://images.pokemontcg.io/gym1/2_hires.png,2026/09/17,2026/07/01,126.98,134.47,169.75,1308.99,,,,,"{""unlimitedHolofoil"": {""low"": 20.0, ""mid"": 40.12, ""high"": 800.0, ""market"": 42.03, ""directLow"": 199.2}}",28.3118,3.4496,36.7915,0.0,86.5275,39.2258,35.3032,6.2184,13.5214,12.7253,1.1537,2026-09-17
hgss1-2,Azumarill,holofoil,HeartGold & SoulSilver,https://images.pokemontcg.io/hgss1/symbol.png,2,Rare Holo,Kouki Saitou,Stage 1,184,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-2,https://images.pokemontcg.io/hgss1/2_hires.png,2026/09/17,2026/07/01,10.32,6.0,10.22,102.9,,11.0,,,,4.1995,0.4615,4.1995,7.5221,3.3457,4.834,4.0726,3.4034,7.1645,5.1109,1.1537,2026-09-17
det1-2,Ludicolo,holofoil,Detective Pikachu,https://images.pokemontcg.io/det1/symbol.png,2,Rare,Framestore,Stage 2,272,Pokémon,2019/04/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/det1-2,https://images.pokemontcg.io/det1/2_hires.png,2026/09/17,2026/07/01,0.96,0.48,1.0,17.48,,,,,,2.0767,0.2192,1.9498,2.5035,2.8612,2.1343,2.169,1.7306,2.0882,2.1574,1.1537,2026-09-17
sm9-2,Weedle,normal,Team Up,https://images.pokemontcg.io/sm9/symbol.png,2,Common,Shibuzoh.,Basic,13,Pokémon,2019/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm9-2,https://images.pokemontcg.io/sm9/2_hires.png,2026/09/17,2026/07/01,0.29,0.12,0.3,19.98,,2.68,,,,0.1615,0.0231,0.1961,0.8768,0.1731,0.15,0.15,0.4038,0.6922,0.6115,1.1537,2026-09-17
ex12-2,Aggron,holofoil,Legend Maker,https://images.pokemontcg.io/ex12/symbol.png,2,Rare Holo,Hisao Nakamura,Stage 2,306,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-2,https://images.pokemontcg.io/ex12/2_hires.png,2026/09/17,2026/07/01,25.9,15.94,28.66,279.5,,58.52,,,,9.3565,2.0767,10.0833,23.397,11.537,8.6643,9.6103,3.4611,17.144,23.3509,1.1537,2026-09-17
ex7-2,Dark Ampharos,normal,Team Rocket Returns,https://images.pokemontcg.io/ex7/symbol.png,2,Rare Holo,Emi Miwa,Stage 2,181,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-2,https://images.pokemontcg.io/ex7/2_hires.png,2026/09/17,2026/07/01,,34.99,34.99,34.99,124.25,144.14,,,,25.3814,8.0182,39.6527,65.3571,34.611,24.8045,37.0799,121.1385,76.2826,66.9261,1.1537,2026-09-17
ru1-2,Cherrim,normal,Pokémon Rumble,https://images.pokemontcg.io/ru1/symbol.png,2,,Pokemon Rumble,Stage 1,421,Pokémon,2009/12/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ru1-2,https://images.pokemontcg.io/ru1/2_hires.png,2026/09/17,2026/07/01,92.99,53.49,94.0,899.9,,,,,,46.1249,17.3055,28.7733,0.0,5.757,35.4071,20.4897,5.757,4.7994,4.7994,1.1537,2026-09-17
mcd19-2,Alolan Exeggutor,holofoil,McDonald's Collection 2019,https://images.pokemontcg.io/mcd19/symbol.png,2,,Satoshi Shirai,Stage 1,103,Pokémon,2019/10/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/mcd19-2,https://images.pokemontcg.io/mcd19/2_hires.png,2026/09/17,2026/07/01,7.94,3.39,5.3,129.98,,,,,,2.342,0.1731,1.9728,0.0,0.8076,2.0074,1.7767,2.3074,2.5728,1.7767,1.1537,2026-09-17
xy5-2,Kakuna,normal,Primal Clash,https://images.pokemontcg.io/xy5/symbol.png,2,Uncommon,Kagemaru Himeno,Stage 1,14,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-2,https://images.pokemontcg.io/xy5/2_hires.png,2026/09/17,2026/07/01,0.23,0.05,0.25,7.7,,0.5,,,,0.2307,0.0461,0.2192,1.2691,0.1038,0.2077,0.2192,0.4615,0.7845,0.5192,1.1537,2026-09-17
xy11-1,Tangela,normal,Steam Siege,https://images.pokemontcg.io/xy11/symbol.png,1,Common,OOYAMA,Basic,114,Pokémon,2016/08/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy11-1,https://images.pokemontcg.io/xy11/1_hires.png,2026/09/17,2026/07/01,0.3,0.04,0.25,19.48,,0.4,,,,0.15,0.0231,0.1269,0.6115,0.15,0.1154,0.15,1.1422,0.4846,0.5653,1.1537,2026-09-17
ex14-1,Banette,holofoil,Crystal Guardians,https://images.pokemontcg.io/ex14/symbol.png,1,Rare Holo,Kyoko Umemoto,Stage 1,354,Pokémon,2006/08/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex14-1,https://images.pokemontcg.io/ex14/1_hires.png,2026/09/17,2026/07/01,18.86,16.0,29.67,150.0,,36.22,,,,4.8109,1.0383,5.7108,16.4748,10.9486,5.8031,5.607,28.831,19.6014,11.6985,1.1537,2026-09-17
sm12-1,Venusaur & Snivy-GX,holofoil,Cosmic Eclipse,https://images.pokemontcg.io/sm12/symbol.png,1,Rare Holo GX,Mitsuhiro Arita,Basic|TAG TEAM|GX,3|495,Pokémon,2019/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm12-1,https://images.pokemontcg.io/sm12/1_hires.png,2026/09/17,2026/07/01,27.19,21.0,28.56,191.63,,,,,,24.62,4.6148,22.751,0.0,17.294,25.8544,23.9162,4.6033,5.1917,5.4224,1.1537,2026-09-17
bw1-1,Snivy,normal,Black & White,https://images.pokemontcg.io/bw1/symbol.png,1,Common,Kagemaru Himeno,Basic,495,Pokémon,2011/04/25,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw1-1,https://images.pokemontcg.io/bw1/1_hires.png,2026/09/17,2026/07/01,0.37,0.15,0.33,9.5,,2.22,,,,1.0614,0.0231,1.546,0.0,1.096,1.096,0.9345,0.4499,0.623,0.7268,1.1537,2026-09-17
sm115-1,Caterpie,normal,Hidden Fates,https://images.pokemontcg.io/sm115/symbol.png,1,Common,tetsuya koizumi,Basic,10,Pokémon,2019/08/23,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm115-1,https://images.pokemontcg.io/sm115/1_hires.png,2026/09/17,2026/07/01,0.18,0.01,0.2,19.24,,0.42,,,,0.0808,0.0231,0.0692,0.323,0.0231,0.0577,0.0808,0.2307,0.2654,0.3692,1.1537,2026-09-17
si1-1,Mew,reverseHolofoil,Southern Islands,https://images.pokemontcg.io/si1/symbol.png,1,,Keiko Fukuyama,Basic,151,Pokémon,2001/07/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/si1-1,https://images.pokemontcg.io/si1/1_hires.png,2026/09/17,2026/07/01,624.04,590.0,1145.0,1700.0,,,,,,375.9562,230.7285,591.6289,0.0,346.11,455.5615,356.9432,34.611,74.8174,47.4978,1.1537,2026-09-17
dp1-1,Dialga,holofoil,Diamond & Pearl,https://images.pokemontcg.io/dp1/symbol.png,1,Rare Holo,Nakaoka,Basic,483,Pokémon,2007/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp1-1,https://images.pokemontcg.io/dp1/1_hires.png,2026/09/17,2026/07/01,42.93,17.19,49.99,455.2,,19.33,,,,6.8991,1.1422,7.6721,4.7186,4.1533,8.7335,8.6412,5.1917,5.0763,5.134,1.1537,2026-09-17
sm3-1,Caterpie,normal,Burning Shadows,https://images.pokemontcg.io/sm3/symbol.png,1,Common,Sekio,Basic,10,Pokémon,2017/08/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm3-1,https://images.pokemontcg.io/sm3/1_hires.png,2026/09/17,2026/07/01,0.27,0.02,0.25,19.98,,0.55,,,,0.0923,0.0231,0.0808,0.3692,0.0346,0.0808,0.0808,0.2307,0.2769,0.3923,1.1537,2026-09-17
pop7-1,Ampharos,normal,POP Series 7,https://images.pokemontcg.io/pop7/symbol.png,1,Rare,Kouki Saitou,Stage 2,181,Pokémon,2008/03/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pop7-1,https://images.pokemontcg.io/pop7/1_hires.png,2026/09/17,2026/07/01,14.68,34.95,53.23,150.0,28.15,,,,,16.9363,2.192,11.3639,0.0,6.9222,13.4175,12.2984,2.5958,2.9073,3.415,1.1537,2026-09-17
gym2-1,Blaine's Arcanine,1stEditionHolofoil,Gym Challenge,https://images.pokemontcg.io/gym2/symbol.png,1,Rare Holo,Ken Sugimori,Stage 1,59,Pokémon,2000/10/16,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym2-1,https://images.pokemontcg.io/gym2/1_hires.png,2026/09/17,2026/07/01,386.48,399.99,400.0,2372.09,,,,,"{""unlimitedHolofoil"": {""low"": 78.95, ""mid"": 100.38, ""high"": 1044.9, ""market"": 99.34, ""directLow"": null}}",150.8809,11.3986,110.4091,0.0,57.2927,88.0388,124.5765,31.7267,21.4473,38.9835,1.1537,2026-09-17
col1-1,Clefable,holofoil,Call of Legends,https://images.pokemontcg.io/col1/symbol.png,1,Rare Holo,sui,Stage 1,36,Pokémon,2011/02/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/col1-1,https://images.pokemontcg.io/col1/1_hires.png,2026/09/17,2026/07/01,18.9,8.0,9.99,116.5,,12.73,,,,16.371,1.0153,8.8143,10.7525,0.9806,11.2832,9.5411,6.3453,8.1451,7.3491,1.1537,2026-09-17
